State,District,Population,Lat,Long
Oregon,Washington,601592.0,45.55972701,-123.0955257
Oregon,Wheeler,1332.0,44.72698162,-120.02814270000002
Oregon,Yamhill,107100.0,45.23330449,-123.3086963
Pennsylvania,Adams,103009.0,39.87140411,-77.21610347
Pennsylvania,Allegheny,1216045.0,40.46809875,-79.98167747
Pennsylvania,Armstrong,64735.0,40.81665618,-79.46290811
Pennsylvania,Beaver,163929.0,40.6825484,-80.34921611
Pennsylvania,Bedford,47888.0,40.00522157,-78.48998442
Pennsylvania,Berks,421164.0,40.41570541,-75.92457766
Pennsylvania,Blair,121829.0,40.47961444,-78.34917412
Pennsylvania,Bradford,60323.0,41.78869215,-76.51570822
Pennsylvania,Bucks,628270.0,40.33682119,-75.10836643
Pennsylvania,Butler,187853.0,40.91152759,-79.91351055
Pennsylvania,Cambria,130192.0,40.49527404,-78.71377428
Pennsylvania,Cameron,4447.0,41.43625568,-78.20376845
Pennsylvania,Carbon,64182.0,40.91545395,-75.7068525
Pennsylvania,Centre,162385.0,40.92058903,-77.82200624
Pennsylvania,Chester,524989.0,39.97291773,-75.74768357
Pennsylvania,Clarion,38438.0,41.19265812,-79.42413524
Pennsylvania,Clearfield,79255.0,41.00110782,-78.47592663
Pennsylvania,Clinton,38632.0,41.23255967,-77.63785995
Pennsylvania,Columbia,64964.0,41.04821986,-76.40565017
Pennsylvania,Crawford,84629.0,41.68447709,-80.10760592
Pennsylvania,Cumberland,253370.0,40.1625372,-77.26130755
Pennsylvania,Dauphin,278299.0,40.41377078,-76.77993242
Pennsylvania,Delaware,566747.0,39.91680171,-75.40243663
Pennsylvania,Elk,29910.0,41.42822061,-78.64524744
Pennsylvania,Erie,269728.0,41.99253829,-80.03301954
Pennsylvania,Fayette,129274.0,39.92041012,-79.64291195
Pennsylvania,Forest,7247.0,41.51095103,-79.23229292
Pennsylvania,Franklin,155027.0,39.92956518,-77.72157791
Pennsylvania,Fulton,14530.0,39.92913544,-78.11163677
Pennsylvania,Greene,36233.0,39.85746531,-80.22357106
Pennsylvania,Huntingdon,45144.0,40.42162652,-77.97673273
Pennsylvania,Indiana,84073.0,40.65241041,-79.08963285
Pennsylvania,Jefferson,43425.0,41.12913106,-78.9986361
Pennsylvania,Juniata,24763.0,40.53358749,-77.39975129999998
Pennsylvania,Lackawanna,209674.0,41.43564672,-75.60379201
Pennsylvania,Lancaster,545724.0,40.03904563,-76.24770128
Pennsylvania,Lawrence,85512.0,40.99206278,-80.33393706
Pennsylvania,Lebanon,141793.0,40.36680311,-76.45651841
Pennsylvania,Lehigh,369318.0,40.6154815,-75.59435245
Pennsylvania,Luzerne,317417.0,41.17823008,-75.98447579
Pennsylvania,Lycoming,113299.0,41.34310539,-77.06629984
Pennsylvania,McKean,40625.0,41.80938602,-78.56478358
Pennsylvania,Mercer,109424.0,41.30248872,-80.25816981
Pennsylvania,Mifflin,46138.0,40.61116939,-77.61070738
Pennsylvania,Monroe,170271.0,41.05934058,-75.34031025
Pennsylvania,Montgomery,830915.0,40.21053671,-75.36652296
Pennsylvania,Montour,18230.0,41.03023987,-76.66345939
Pennsylvania,Northampton,305285.0,40.75182733,-75.30471829
Pennsylvania,Northumberland,90843.0,40.84785433,-76.70798222
Pennsylvania,Perry,46272.0,40.40206612,-77.26297447
Pennsylvania,Philadelphia,1584064.0,40.00338507,-75.1379271
Pennsylvania,Pike,55809.0,41.33155042,-75.03208106
Pennsylvania,Potter,16526.0,41.74471626,-77.89559864
Pennsylvania,Schuylkill,141359.0,40.70497338,-76.2150785
Pennsylvania,Snyder,40372.0,40.77129231,-77.06840691
Pennsylvania,Somerset,73447.0,39.97172723,-79.02699593
Pennsylvania,Sullivan,6066.0,41.44634738,-76.51246591
Pennsylvania,Susquehanna,40328.0,41.82147784,-75.80071959
Pennsylvania,Tioga,40591.0,41.77255149,-77.25433032
Pennsylvania,Union,44923.0,40.96188846,-77.05996014
Pennsylvania,Venango,50668.0,41.40323442,-79.75845449
Pennsylvania,Warren,39191.0,41.81304978,-79.26969577
Pennsylvania,Washington,206865.0,40.19208869,-80.24582867
Pennsylvania,Wayne,51361.0,41.64938475,-75.29956506
Pennsylvania,Westmoreland,348899.0,40.31377979999999,-79.46615476
Pennsylvania,Wyoming,26794.0,41.51955538,-76.01074915
Pennsylvania,York,449058.0,39.9210089,-76.73040131
Rhode_Island,Bristol,48479.0,41.71018079,-71.28652315
Rhode_Island,Kent,164292.0,41.67106337,-71.57641596
Rhode_Island,Newport,82082.0,41.5642026,-71.26569799
Rhode_Island,Providence,638931.0,41.87064746,-71.57753536
Rhode_Island,Washington,125577.0,41.45961631,-71.61435303
South_Carolina,Abbeville,24527.0,34.22333378,-82.46170658
South_Carolina,Aiken,170872.0,33.54338026,-81.63645384
South_Carolina,Allendale,8688.0,32.98837386,-81.35321066
South_Carolina,Anderson,202558.0,34.51828081,-82.63959517
South_Carolina,Bamberg,14066.0,33.21927586,-81.05659969
South_Carolina,Barnwell,20866.0,33.26679302,-81.43584352
South_Carolina,Beaufort,192122.0,32.39226291,-80.72619758
South_Carolina,Berkeley,227907.0,33.20222596,-79.94654523
South_Carolina,Calhoun,14553.0,33.66926881,-80.77722168
South_Carolina,Charleston,411406.0,32.82487866,-79.96512315
South_Carolina,Cherokee,57300.0,35.05122251,-81.61828622
South_Carolina,Chester,32244.0,34.69249168,-81.1583216
South_Carolina,Chesterfield,45650.0,34.64137396,-80.15640140000002
South_Carolina,Clarendon,33745.0,33.66610974,-80.21647898
South_Carolina,Colleton,37677.0,32.87582989,-80.67641292
South_Carolina,Darlington,66618.0,34.33358335,-79.96027485
South_Carolina,Dillon,30479.0,34.39007791,-79.37741872
South_Carolina,Dorchester,162809.0,33.0794369,-80.40502652
South_Carolina,Edgefield,27260.0,33.77221995,-81.96231108
South_Carolina,Fairfield,22347.0,34.39287073,-81.1195624
South_Carolina,Florence,138293.0,34.02361754,-79.70189312
South_Carolina,Georgetown,62680.0,33.43443342,-79.33202141
South_Carolina,Greenville,523542.0,34.89502264,-82.37295012
South_Carolina,Greenwood,70811.0,34.15272415,-82.12715789
South_Carolina,Hampton,19222.0,32.77419582,-81.13845571
South_Carolina,Horry,354081.0,33.9212828,-78.99555293
South_Carolina,Jasper,30073.0,32.43171982,-81.02487495
South_Carolina,Kershaw,66551.0,34.33988254,-80.58763164
South_Carolina,Lancaster,98012.0,34.68270843,-80.70513032
South_Carolina,Laurens,67493.0,34.48244419,-82.00490796
South_Carolina,Lee,16828.0,34.16393091,-80.25690731
South_Carolina,Lexington,298750.0,33.89665987,-81.27146426
South_Carolina,Marion,30657.0,34.07859748,-79.36400756
South_Carolina,Marlboro,26118.0,34.59905577,-79.67561152
South_Carolina,McCormick,9463.0,33.90161443,-82.30794338
South_Carolina,Newberry,38440.0,34.28629098,-81.59935761
South_Carolina,Oconee,79546.0,34.75225169,-83.06742317
South_Carolina,Orangeburg,86175.0,33.4391073,-80.79886287
South_Carolina,Pickens,126884.0,34.88807695,-82.72791551
South_Carolina,Richland,415759.0,34.01791263,-80.90267209
South_Carolina,Saluda,20473.0,34.00795823,-81.72713237
South_Carolina,Spartanburg,319785.0,34.92960077,-81.99225984
South_Carolina,Sumter,106721.0,33.91826534,-80.37942316
South_Carolina,Union,27316.0,34.68835752,-81.61730349
South_Carolina,Williamsburg,30368.0,33.62190129,-79.72767442
South_Carolina,York,280979.0,34.97281497,-81.18085944
South_Dakota,Aurora,2751.0,43.71757685,-98.56050467
South_Dakota,Beadle,18453.0,44.41464384,-98.27858469
South_Dakota,Bennett,3365.0,43.19486375,-101.6665572
South_Dakota,Bon_Homme,6901.0,42.98914167,-97.88592746
South_Dakota,Brookings,35077.0,44.36974375,-96.79079945
South_Dakota,Brown,38839.0,45.58994323,-98.35165355
South_Dakota,Brule,5297.0,43.71756379,-99.08118954
South_Dakota,Buffalo,1962.0,44.07657829,-99.20814467
South_Dakota,Butte,10429.0,44.90608745,-103.5079318
South_Dakota,Campbell,1376.0,45.77074915,-100.0510181
South_Dakota,Charles_Mix,9292.0,43.20660134,-98.58856175
South_Dakota,Clark,3736.0,44.85834507,-97.72925109
South_Dakota,Clay,14070.0,42.91296147,-96.97656917
South_Dakota,Codington,28009.0,44.97788119,-97.18827677
South_Dakota,Corson,4086.0,45.70889983,-101.1970473
South_Dakota,Custer,8972.0,43.67741105,-103.45345209999999
South_Dakota,Davison,19775.0,43.67490933,-98.14458906
South_Dakota,Day,5424.0,45.367281,-97.60737498
South_Dakota,Deuel,4351.0,44.75994309,-96.66943645
South_Dakota,Dewey,5892.0,45.15639647,-100.8709139
South_Dakota,Douglas,2921.0,43.38520741,-98.36978007
South_Dakota,Edmunds,3829.0,45.41846445,-99.21545423
South_Dakota,Fall_River,6713.0,43.23929297,-103.5275691
South_Dakota,Faulk,2299.0,45.07082625,-99.14535601
South_Dakota,Grant,7052.0,45.1723937,-96.77002276
South_Dakota,Gregory,4185.0,43.19419064,-99.18883902
South_Dakota,Haakon,1899.0,44.29299053,-101.539099
South_Dakota,Hamlin,6164.0,44.67385954,-97.18829593
South_Dakota,Hand,3191.0,44.54708407,-99.00386459
South_Dakota,Hanson,3453.0,43.6746384,-97.78715148
South_Dakota,Harding,1298.0,45.58015551,-103.4958629
South_Dakota,Hughes,17526.0,44.39091534,-99.99661148
South_Dakota,Hutchinson,7291.0,43.33449012,-97.75536441
South_Dakota,Hyde,1301.0,44.54747703,-99.48572582
South_Dakota,Jackson,3344.0,43.69318385,-101.6255063
South_Dakota,Jerauld,2013.0,44.06637798,-98.62965972
South_Dakota,Jones,903.0,43.96278565,-100.6940008
South_Dakota,Kingsbury,4939.0,44.36956169,-97.4913945
South_Dakota,Lake,12797.0,44.02193107,-97.12926365
South_Dakota,Lawrence,25844.0,44.35919441,-103.79294279999999
South_Dakota,Lincoln,61128.0,43.27841182,-96.72039050000001
South_Dakota,Lyman,3781.0,43.89522709,-99.85201878
South_Dakota,Marshall,4935.0,45.75870838,-97.59855639
South_Dakota,McCook,5586.0,43.6742571,-97.36863144
South_Dakota,McPherson,2379.0,45.76626028,-99.22118798
South_Dakota,Meade,28332.0,44.56676791,-102.71627409999999
South_Dakota,Mellette,2061.0,43.58078848,-100.7563186
South_Dakota,Miner,2216.0,44.02197882,-97.60992207
South_Dakota,Minnehaha,193134.0,43.67441641,-96.7910885
South_Dakota,Moody,6576.0,44.02266214,-96.67081159
South_Dakota,Oglala_Lakota,14177.0,43.33749164,-102.55554980000001
South_Dakota,Pennington,113775.0,44.0025835,-102.8240777
South_Dakota,Perkins,2865.0,45.49049506,-102.47555859999999
South_Dakota,Potter,2153.0,45.06583079,-99.95498503
South_Dakota,Roberts,10394.0,45.62975048,-96.94672673
South_Dakota,Sanborn,2344.0,44.02351092,-98.09098159999999
South_Dakota,Spink,6376.0,44.93837606,-98.34626602
South_Dakota,Stanley,3098.0,44.41381872,-100.7349153
South_Dakota,Sully,1391.0,44.71571812,-100.1278092
South_Dakota,Todd,10177.0,43.19338568,-100.71955030000001
South_Dakota,Tripp,5441.0,43.34459388,-99.8854891
South_Dakota,Turner,8384.0,43.3109081,-97.14865776
South_Dakota,Union,15932.0,42.83112163,-96.6557828
South_Dakota,Walworth,5435.0,45.43019636,-100.03075140000001
South_Dakota,Yankton,22814.0,43.00924485,-97.39467635
South_Dakota,Ziebach,2756.0,44.97881876,-101.6654622
Tennessee,Anderson,76978.0,36.12684348,-84.19965764
Tennessee,Bedford,49713.0,35.51123746,-86.45549096
Tennessee,Benton,16160.0,36.07110411,-88.06849355
Tennessee,Bledsoe,15064.0,35.59942968,-85.20611967
Tennessee,Blount,133088.0,35.68938198,-83.92847788
Tennessee,Bradley,108110.0,35.15739424,-84.857186
Tennessee,Campbell,39842.0,36.40355516,-84.15108559999999
Tennessee,Cannon,14678.0,35.80990797,-86.05738983
Tennessee,Carroll,27767.0,35.97366108,-88.45189331
Tennessee,Carter,56391.0,36.28969086,-82.12588974
Tennessee,Cheatham,40667.0,36.26136216,-87.08903581
Tennessee,Chester,17297.0,35.42527478,-88.6095842
Tennessee,Claiborne,31959.0,36.48319149,-83.65947309
Tennessee,Clay,7615.0,36.55151008,-85.53930419
Tennessee,Cocke,36004.0,35.9278914,-83.11828725
Tennessee,Coffee,56520.0,35.49090731,-86.07311784
Tennessee,Crockett,14230.0,35.81830662,-89.14916269
Tennessee,Cumberland,60520.0,35.95271721,-84.99840585
Tennessee,Davidson,694144.0,36.17007426,-86.78646056
Tennessee,DeKalb,20490.0,35.97616272,-85.83689361
Tennessee,Decatur,11663.0,35.60048904,-88.11043779
Tennessee,Dickson,53948.0,36.14669837,-87.35891709
Tennessee,Dyer,37159.0,36.05931946,-89.41542855
Tennessee,Fayette,41133.0,35.19615831,-89.41399032
Tennessee,Fentress,18523.0,36.38128818,-84.92870012
Tennessee,Franklin,42208.0,35.15634626,-86.09201039
Tennessee,Gibson,49133.0,35.99438059,-88.93358327
Tennessee,Giles,29464.0,35.20222469,-87.03992678
Tennessee,Grainger,23320.0,36.27469206,-83.51254721
Tennessee,Greene,69069.0,36.17470125,-82.84691273
Tennessee,Grundy,13427.0,35.38433717,-85.72142731
Tennessee,Hamblen,64934.0,36.21990035,-83.26586179
Tennessee,Hamilton,367804.0,35.17670231,-85.16652245
Tennessee,Hancock,6620.0,36.52692871,-83.22375847
Tennessee,Hardeman,25050.0,35.20772017,-88.99161161
Tennessee,Hardin,25652.0,35.19732531,-88.18593755
Tennessee,Hawkins,56786.0,36.44355426,-82.94885298
Tennessee,Haywood,17304.0,35.58332824,-89.28536625
Tennessee,Henderson,28117.0,35.65581134,-88.38600175
Tennessee,Henry,32345.0,36.33160906,-88.30121797
Tennessee,Hickman,25178.0,35.80609681,-87.47643507
Tennessee,Houston,8201.0,36.28872054,-87.71878828
Tennessee,Humphreys,18582.0,36.03958805,-87.77992872
Tennessee,Jackson,11786.0,36.36380466,-85.67239905
Tennessee,Jefferson,54495.0,36.04818632,-83.45148924
Tennessee,Johnson,17788.0,36.45523950000001,-81.84886538
Tennessee,Knox,470313.0,35.99508821,-83.94635435
Tennessee,Lake,7016.0,36.34180170000001,-89.48921915
Tennessee,Lauderdale,25633.0,35.75893438,-89.63015909999999
Tennessee,Lawrence,44142.0,35.21675201,-87.39787695
Tennessee,Lewis,12268.0,35.52853208,-87.49022694
Tennessee,Lincoln,34366.0,35.13738622,-86.58910106
Tennessee,Loudon,54068.0,35.73939663,-84.31145275
Tennessee,Macon,24602.0,36.53157855,-86.00778595
Tennessee,Madison,97984.0,35.61181957,-88.84076036
Tennessee,Marion,28907.0,35.12997174,-85.62265895
Tennessee,Marshall,34375.0,35.45798777,-86.76420988
Tennessee,Maury,96387.0,35.618741299999996,-87.07462444
Tennessee,McMinn,53794.0,35.42812616,-84.61520715
Tennessee,McNairy,25694.0,35.17468549,-88.5647812
Tennessee,Meigs,12422.0,35.51558739,-84.81482914
Tennessee,Monroe,46545.0,35.44550387,-84.24902965
Tennessee,Montgomery,208993.0,36.49609412,-87.38550661
Tennessee,Moore,6488.0,35.27724699,-86.36230578
Tennessee,Morgan,21403.0,36.13248031,-84.64880098
Tennessee,Obion,30069.0,36.35732446,-89.14921589
Tennessee,Overton,22241.0,36.34117832,-85.28989535
Tennessee,Perry,8076.0,35.63708728,-87.86139634
Tennessee,Pickett,5048.0,36.55606529,-85.07763299999998
Tennessee,Polk,16832.0,35.12245443,-84.52075859
Tennessee,Putnam,80245.0,36.14005459,-85.50646123
Tennessee,Rhea,33167.0,35.60536161,-84.93076643
Tennessee,Roane,53382.0,35.84923189,-84.52458689
Tennessee,Robertson,71813.0,36.52454807,-86.87346725
Tennessee,Rutherford,332285.0,35.84591405,-86.4107263
Tennessee,Scott,22068.0,36.42325673,-84.50360494
Tennessee,Sequatchie,15026.0,35.36979721,-85.41022136
Tennessee,Sevier,98250.0,35.78077323,-83.52244332
Tennessee,Shelby,937166.0,35.1864775,-89.89692423
Tennessee,Smith,20157.0,36.25359775,-85.95411046
Tennessee,Stewart,13715.0,36.50235092,-87.83920548
Tennessee,Sullivan,158348.0,36.51240691,-82.30412917
Tennessee,Sumner,191283.0,36.46824103,-86.45917204
Tennessee,Tipton,61599.0,35.501942,-89.73694895
Tennessee,Trousdale,11284.0,36.39026213,-86.16087954
Tennessee,Unicoi,17883.0,36.10890856,-82.43709629
Tennessee,Union,19972.0,36.28590426,-83.83651902
Tennessee,Van_Buren,5872.0,35.69864497,-85.45221699
Tennessee,Warren,41277.0,35.672829899999996,-85.77969117
Tennessee,Washington,129375.0,36.29472368,-82.49454720000001
Tennessee,Wayne,16673.0,35.23868267,-87.78644456
Tennessee,Weakley,33328.0,36.29896232,-88.71990865
Tennessee,White,27345.0,35.92929884,-85.45591799
Tennessee,Williamson,238412.0,35.89099229,-86.89281867
Tennessee,Wilson,144657.0,36.15496772,-86.29775884
Texas,Anderson,57735.0,31.81534745,-95.65354823
Texas,Andrews,18705.0,32.30468633,-102.63765479999999
Texas,Angelina,86715.0,31.25457347,-94.60901487
Texas,Aransas,23510.0,28.10556197,-96.9995047
Texas,Archer,8553.0,33.61569967,-98.68754589
Texas,Armstrong,1887.0,34.96507426,-101.35748740000001
Texas,Atascosa,51153.0,28.89333001,-98.52730485
Texas,Austin,30032.0,29.88548725,-96.27736949
Texas,Bailey,7000.0,34.06854817,-102.8299707
Texas,Bandera,23112.0,29.74619598,-99.24598147
Texas,Bastrop,88723.0,30.10370699,-97.31206354
Texas,Baylor,3509.0,33.61640794,-99.21352901
Texas,Bee,32565.0,28.41761668,-97.74215593
Texas,Bell,362924.0,31.03736027,-97.4785025
Texas,Bexar,2003554.0,29.44928723,-98.52019748
Texas,Blanco,11931.0,30.26640707,-98.3999852
Texas,Borden,654.0,32.74363984,-101.43165090000001
Texas,Bosque,18685.0,31.89978581,-97.63613524
Texas,Bowie,93245.0,33.44626922,-94.41834132
Texas,Brazoria,374264.0,29.18757369,-95.44563172
Texas,Brazos,229211.0,30.663644800000004,-96.30205577
Texas,Brewster,9203.0,29.81008251,-103.25203259999999
Texas,Briscoe,1546.0,34.53026962,-101.2084947
Texas,Brooks,7093.0,27.03103197,-98.21808402
Texas,Brown,37864.0,31.77430356,-98.99907113
Texas,Burleson,18443.0,30.49273808,-96.62158484
Texas,Burnet,48155.0,30.78801353,-98.181887
Texas,Caldwell,43664.0,29.83668859,-97.61814775
Texas,Calhoun,21290.0,28.47048236,-96.61633945
Texas,Callahan,13943.0,32.29760619,-99.37326312
Texas,Cameron,423163.0,26.14524221,-97.48140372
Texas,Camp,13094.0,32.97195142,-94.97790104
Texas,Carson,5926.0,35.40365929,-101.35426690000001
Texas,Cass,30026.0,33.07499881,-94.34646905
Texas,Castro,7530.0,34.53016752,-102.2617243
Texas,Chambers,43837.0,29.70972016,-94.67154501
Texas,Cherokee,52646.0,31.837258000000002,-95.16559897
Texas,Childress,7306.0,34.529304100000004,-100.2077916
Texas,Clay,10471.0,33.78686685,-98.20771198
Texas,Cochran,2853.0,33.60425307,-102.82844990000001
Texas,Coke,3387.0,31.88911733,-100.5297533
Texas,Coleman,8175.0,31.76736834,-99.45240766
Texas,Collin,1034730.0,33.18820114,-96.57264368
Texas,Collingsworth,2920.0,34.96489496,-100.27001109999999
Texas,Colorado,21493.0,29.622097999999998,-96.5273805
Texas,Comal,156209.0,29.80811278,-98.27647225
Texas,Comanche,13635.0,31.94854689,-98.55876441
Texas,Concho,2726.0,31.32635934,-99.86473038
Texas,Cooke,41257.0,33.63979567,-97.21240912
Texas,Coryell,75951.0,31.39078397,-97.79936155
Texas,Cottle,1398.0,34.07783319,-100.27850620000001
Texas,Crane,4797.0,31.43052248,-102.5143314
Texas,Crockett,3464.0,30.72367027,-101.4134238
Texas,Crosby,5737.0,33.61431553,-101.30003640000001
Texas,Culberson,2171.0,31.44506775,-104.5185739
Texas,Dallam,7287.0,36.27787176,-102.60207249999999
Texas,Dallas,2635516.0,32.76670599,-96.77796049999999
Texas,Dawson,12728.0,32.74255572,-101.94772420000001
Texas,DeWitt,20160.0,29.08101855,-97.35681170000001
Texas,Deaf_Smith,18546.0,34.96522957,-102.6054267
Texas,Delta,5331.0,33.38570922,-95.66921122
Texas,Denton,887207.0,33.20521901,-97.11691153
Texas,Dickens,2211.0,33.61616822,-100.7788855
Texas,Dimmit,10124.0,28.42270064,-99.75645095
Texas,Donley,3278.0,34.96517499,-100.8140093
Texas,Duval,11157.0,27.68184592,-98.50864568
Texas,Eastland,18360.0,32.32743996,-98.83243566
Texas,Ector,166223.0,31.86898877,-102.54294279999999
Texas,Edwards,1932.0,29.98202582,-100.304252
Texas,El_Paso,839238.0,31.76980765,-106.23632749999999
Texas,Ellis,184826.0,32.34894117,-96.79371841
Texas,Erath,42698.0,32.23602653,-98.21773417
Texas,Falls,17297.0,31.25350609,-96.93630086
Texas,Fannin,35514.0,33.59564294,-96.10751083
Texas,Fayette,25346.0,29.87788372,-96.92076062
Texas,Fisher,3830.0,32.74281316,-100.40193020000001
Texas,Floyd,5712.0,34.07227468,-101.3031546
Texas,Foard,1155.0,33.97308618,-99.7767797
Texas,Fort_Bend,811688.0,29.52704478,-95.77219463
Texas,Franklin,10725.0,33.17653242,-95.21917243
Texas,Freestone,19717.0,31.70422788,-96.15072516
Texas,Frio,20306.0,28.86751206,-99.10804207
Texas,Gaines,21492.0,32.74055318,-102.6353295
Texas,Galveston,342139.0,29.40167322,-94.90469073
Texas,Garza,6229.0,33.17969345,-101.2984114
Texas,Gillespie,26988.0,30.31824095,-98.94676915
Texas,Glasscock,1409.0,31.86942909,-101.5207776
Texas,Goliad,7658.0,28.65696592,-97.42760647
Texas,Gonzales,20837.0,29.45634206,-97.49424032
Texas,Gray,21886.0,35.40081878,-100.8129222
Texas,Grayson,136212.0,33.62744998,-96.67753461
Texas,Gregg,123945.0,32.47940482,-94.81591935
Texas,Grimes,28880.0,30.54579585,-95.98902499
Texas,Guadalupe,166847.0,29.58165339,-97.94786822
Texas,Hale,33406.0,34.07044901,-101.82681140000001
Texas,Hall,2964.0,34.5307555,-100.68138520000001
Texas,Hamilton,8461.0,31.70470573,-98.11083887
Texas,Hansford,5399.0,36.27743284,-101.3545796
Texas,Hardeman,3933.0,34.28944521,-99.74632408
Texas,Hardin,57602.0,30.33364686,-94.38931817
Texas,Harris,4713325.0,29.85864939,-95.39339521
Texas,Harrison,66553.0,32.54935988,-94.36934071
Texas,Hartley,5576.0,35.84008013,-102.6029022
Texas,Haskell,5658.0,33.17823584,-99.73037358
Texas,Hays,230191.0,30.05669873,-98.02944344
Texas,Hemphill,3819.0,35.83764858,-100.2703577
Texas,Henderson,82737.0,32.21128872,-95.85846587
Texas,Hidalgo,868707.0,26.39418217,-98.18299696
Texas,Hill,36649.0,31.99045053,-97.13423143
Texas,Hockley,23021.0,33.60771256,-102.3431676
Texas,Hood,61643.0,32.42990927,-97.83242024
Texas,Hopkins,37084.0,33.14875072,-95.56351139
Texas,Houston,22968.0,31.31925973,-95.42226208
Texas,Howard,36664.0,32.30621324,-101.4356444
Texas,Hudspeth,4886.0,31.45628381,-105.388178
Texas,Hunt,98594.0,33.12351514,-96.08551032
Texas,Hutchinson,20938.0,35.84006574,-101.3546643
Texas,Irion,1536.0,31.30375559,-100.982439
Texas,Jack,8935.0,33.23377248,-98.17283469
Texas,Jackson,14760.0,28.95472367,-96.57749563
Texas,Jasper,35529.0,30.74685667,-94.02667579
Texas,Jeff_Davis,2274.0,30.71490589,-104.1399973
Texas,Jefferson,251565.0,29.8832777,-94.16434171
Texas,Jim_Hogg,5200.0,27.04453923,-98.69681870000001
Texas,Jim_Wells,40482.0,27.73103938,-98.0904705
Texas,Johnson,175817.0,32.37877812,-97.36615819
Texas,Jones,20083.0,32.73997145,-99.87861576
Texas,Karnes,15601.0,28.90705334,-97.85960149
Texas,Kaufman,136154.0,32.599141700000004,-96.28734728
Texas,Kendall,47431.0,29.94414155,-98.7113588
Texas,Kenedy,404.0,26.92601662,-97.66413984
Texas,Kent,762.0,33.18104136,-100.7780939
Texas,Kerr,52600.0,30.06040006,-99.34930144
Texas,Kimble,4337.0,30.48678918,-99.74856473
Texas,King,272.0,33.61643847,-100.2558057
Texas,Kinney,3667.0,29.34967888,-100.41866379999999
Texas,Kleberg,30680.0,27.42435506,-97.69894948
Texas,Knox,3664.0,33.60519951,-99.74229059999999
Texas,La_Salle,7520.0,28.34453111,-99.09908775
Texas,Lamar,49859.0,33.66981763,-95.57404777
Texas,Lamb,12893.0,34.06859623,-102.35162890000001
Texas,Lampasas,21428.0,31.19531316,-98.24206613
Texas,Lavaca,20154.0,29.38508402,-96.93186692
Texas,Lee,17239.0,30.31120597,-96.97045773
Texas,Leon,17404.0,31.29872538,-95.9936328
Texas,Liberty,88219.0,30.15152688,-94.81205615
Texas,Limestone,23437.0,31.5454767,-96.58095444
Texas,Lipscomb,3233.0,36.27783108,-100.27331509999999
Texas,Live_Oak,12207.0,28.35101362,-98.1246786
Texas,Llano,21795.0,30.70645047,-98.68475262
Texas,Loving,169.0,31.84947612,-103.5818571
Texas,Lubbock,310569.0,33.61008596,-101.82047890000001
Texas,Lynn,5951.0,33.17657705,-101.8162849
Texas,Madison,14284.0,30.96694679,-95.93003775
Texas,Marion,9854.0,32.79868409,-94.35661230000001
Texas,Martin,5771.0,32.30600051,-101.9513518
Texas,Mason,4274.0,30.71780434,-99.22629416
Texas,Matagorda,36643.0,28.81955746,-96.01230294
Texas,Maverick,58722.0,28.7429195,-100.3157686
Texas,McCulloch,7984.0,31.1925468,-99.34682807
Texas,McLennan,256623.0,31.55255453,-97.20217694
Texas,McMullen,743.0,28.35251708,-98.56769164
Texas,Medina,51584.0,29.355730100000002,-99.11030298
Texas,Menard,2138.0,30.88990665,-99.82047940000001
Texas,Midland,176832.0,31.86904128,-102.03156820000001
Texas,Milam,24823.0,30.78581830000001,-96.97718698
Texas,Mills,4873.0,31.49557106,-98.59272068
Texas,Mitchell,8545.0,32.30623474,-100.9212058
Texas,Montague,19818.0,33.67521893,-97.72500958
Texas,Montgomery,607391.0,30.30079133,-95.50572772
Texas,Moore,20940.0,35.83769242,-101.8930281
Texas,Morris,12388.0,33.11304005,-94.73255695
Texas,Motley,1200.0,34.07408766,-100.77972199999999
Texas,Nacogdoches,65204.0,31.62017125,-94.61803994
Texas,Navarro,50113.0,32.04620681,-96.47428766
Texas,Newton,13595.0,30.78548982,-93.74408813
Texas,Nolan,14714.0,32.30365282,-100.4060208
Texas,Nueces,362294.0,27.736286,-97.5433285
Texas,Ochiltree,9836.0,36.27829105,-100.8158184
Texas,Oldham,2112.0,35.40425596,-102.6027606
Texas,Orange,83396.0,30.11879481,-93.89412775
Texas,Palo_Pinto,29189.0,32.75310985,-98.31319001
Texas,Panola,23194.0,32.163959600000005,-94.30552481
Texas,Parker,142878.0,32.77757172,-97.80500621
Texas,Parmer,9605.0,34.52993409,-102.78446679999999
Texas,Pecos,15823.0,30.78097267,-102.72412609999999
Texas,Polk,51353.0,30.79472531,-94.82766240000001
Texas,Potter,117415.0,35.40133773,-101.893964
Texas,Presidio,6704.0,29.99954402,-104.24080790000001
Texas,Rains,12514.0,32.87109387,-95.79232691
Texas,Randall,137713.0,34.96585996,-101.8971322
Texas,Reagan,3849.0,31.36607041,-101.52326590000001
Texas,Real,3452.0,29.83321503,-99.82018052
Texas,Red_River,12023.0,33.61886692,-95.04841765
Texas,Reeves,15976.0,31.32323325,-103.69038959999999
Texas,Refugio,6948.0,28.323897600000002,-97.15766311
Texas,Roberts,854.0,35.83809685,-100.813175
Texas,Robertson,17074.0,31.02539637,-96.51272246
Texas,Rockwall,104915.0,32.89779518,-96.40771592
Texas,Runnels,10264.0,31.8314342,-99.97616148
Texas,Rusk,54406.0,32.10773545,-94.76176432
